id,type,name,price,currency,url,color,width,depth,height,styles,roomTypes,shop,image
desk-234,desk,Birou STAUNING 80x160 alb,2499,MDL,https://jysk.md/ro/product/birou-stauning-80x160-alb-233759,#F5F0E8,0.8,1.6,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00210065/218367.jpg
desk-235,desk,Birou STAUNING 80x160 negru,2499,MDL,https://jysk.md/ro/product/birou-stauning-80x160-negru-264245,#2A2A2A,0.8,1.6,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218075/218362.jpg
desk-236,desk,Birou TAMHOLT 50x100 alb/stejar,2299,MDL,https://jysk.md/ro/product/birou-tamholt-50x100-alb-stejar-6060,#F5F0E8,0.5,1,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00063507/72181.jpg
desk-237,desk,Birou MALLING 50x100 1 sertar alb,2499,MDL,https://jysk.md/ro/product/birou-malling-50x100-1-sertar-alb-471515,#F5F0E8,0.5,1,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389209/263747 1.jpg
desk-238,desk,Birou EVETOFTE 60x125 stejar,2500,MDL,https://jysk.md/ro/product/birou-evetofte-60x125-stejar-5354,#8B6914,0.6,1.25,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ000013801/72184.jpg
desk-239,desk,Birou gaming LINDHOLM cu LED negru,2999,MDL,https://jysk.md/ro/product/birou-gaming-lindholm-cu-led-negru-65425,#2A2A2A,1.2,0.6,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00117341/224001.jpg
desk-240,desk,Birou LIMFJORDEN 60x120 stejar,3000,MDL,https://jysk.md/ro/product/birou-limfjorden-60x120-stejar-264431,#8B6914,0.6,1.2,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218202/256675 1.jpg
desk-241,desk,Birou LIMFJORDEN 60x120 4 sertare alb,3000,MDL,https://jysk.md/ro/product/birou-limfjorden-60x120-4-sertare-alb-264433,#F5F0E8,0.6,1.2,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218203/256682 1.jpg
desk-242,desk,Birou LIMFJORDEN 60x120 4 sertare stejar cald,3000,MDL,https://jysk.md/ro/product/birou-limfjorden-60x120-4-sertare-stejar-cald-471317,#8B6914,0.6,1.2,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389009/263742.jpg
desk-243,desk,Birou VORDINGBORG 60x120 bej,3299,MDL,https://jysk.md/ro/product/birou-vordingborg-60x120-bej-471518,#D4B896,0.6,1.2,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389212/263767.jpg
desk-244,desk,Birou LINTRUP 60x140 2 sertare stejar sălbatic,3500,MDL,https://jysk.md/ro/product/birou-lintrup-60x140-2-sertare-stejar-s-lbatic-471319,#8B6914,0.6,1.4,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389011/263737.jpg
desk-245,desk,Birou HAGE 60x130 stejar,2400,MDL,https://jysk.md/ro/product/birou-hage-60x130-stejar-264244,#8B6914,0.6,1.3,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00218074/148633.jpg
desk-246,desk,Birou LANGAGER 41-107x107-165 stejar deschis,3999,MDL,https://jysk.md/ro/product/birou-langager-41-107x107-165-stejar-deschis-71713,#8B6914,1.07,1.07,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00072666/101705.jpg
desk-247,desk,Birou SKOVLUNDE 60x120 stejar/negru,4299,MDL,https://jysk.md/ro/product/birou-skovlunde-60x120-stejar-negru-68233,#2A2A2A,0.6,1.2,0.75,"minimalist,industrial,gaming","office,gaming",jysk,https://jysk.md/frontend/web/uploads/product/УТ00119396/161985.jpg
wardrobe-248,wardrobe,Dulap KORUP 78x176 2 uși alb,1750,MDL,https://jysk.md/ro/product/dulap-korup-78x176-2-u-i-alb-466527,#F5F0E8,0.78,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384369/263230 1.jpg
wardrobe-249,wardrobe,Dulap FANDRUP 50x176 1 ușă stejar,2000,MDL,https://jysk.md/ro/product/dulap-fandrup-50x176-1-u-stejar-381862,#8B6914,0.5,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308984/236202.jpg
wardrobe-250,wardrobe,Dulap FANDRUP 50x176 alb,2000,MDL,https://jysk.md/ro/product/dulap-fandrup-50x176-alb-381863,#F5F0E8,0.5,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308985/236226.jpg
wardrobe-251,wardrobe,Dulap FANDRUP 97x176 2 uși 3 sertare stejar,3750,MDL,https://jysk.md/ro/product/dulap-fandrup-97x176-2-u-i-3-sertare-stejar-381866,#8B6914,0.97,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308988/236186.jpg
wardrobe-252,wardrobe,Dulap FANDRUP 97x176 2 uși 3 sertare alb,3750,MDL,https://jysk.md/ro/product/dulap-fandrup-97x176-2-u-i-3-sertare-alb-381867,#F5F0E8,0.97,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308989/236210.jpg
wardrobe-253,wardrobe,Dulap FANDRUP 145x176 3 uși 3 sertare alb,4250,MDL,https://jysk.md/ro/product/dulap-fandrup-145x176-3-u-i-3-sertare-alb-381860,#F5F0E8,1.45,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308982/236218.jpg
wardrobe-254,wardrobe,Dulap FANDRUP 145x176 3 uși 3 sertare stejar,4250,MDL,https://jysk.md/ro/product/dulap-fandrup-145x176-3-u-i-3-sertare-stejar-381861,#8B6914,1.45,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308983/236194.jpg
wardrobe-255,wardrobe,Dulap BILLUND 80x192 alb/beton,3250,MDL,https://jysk.md/ro/product/dulap-billund-80x192-alb-beton-6464,#F5F0E8,0.8,1.92,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072638/98864.jpg
wardrobe-256,wardrobe,Dulap BILLUND 80x192 alb/stejar,3250,MDL,https://jysk.md/ro/product/dulap-billund-80x192-alb-stejar-233772,#F5F0E8,0.8,1.92,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00210071/185894.jpg
wardrobe-257,wardrobe,Dulap BILLUND 80x193 2 uși 2 sertare travertin/bej,3250,MDL,https://jysk.md/ro/product/dulap-billund-80x193-2-u-i-2-sertare-travertin-bej-465822,#D4B896,0.8,1.93,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00383705/263200.jpg
wardrobe-258,wardrobe,Dulap BILLUND 119x193 alb/ciment,4500,MDL,https://jysk.md/ro/product/dulap-billund-119x193-alb-ciment-131303,#F5F0E8,1.19,1.93,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00167580/185898.jpg
wardrobe-259,wardrobe,Dulap BILLUND 119x193 stejar/alb,4500,MDL,https://jysk.md/ro/product/dulap-billund-119x193-stejar-alb-131304,#F5F0E8,1.19,1.93,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00167581/185902.jpg
wardrobe-260,wardrobe,Dulap BILLUND 119x193 4 uși 2 sertare travertin/bej,4500,MDL,https://jysk.md/ro/product/dulap-billund-119x193-4-u-i-2-sertare-travertin-bej-465820,#D4B896,1.19,1.93,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00383704/263190.jpg
wardrobe-261,wardrobe,Dulap JENSLEV 96x176 stejar,3500,MDL,https://jysk.md/ro/product/dulap-jenslev-96x176-stejar-110122,#8B6914,0.96,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00153327/185918.jpg
wardrobe-262,wardrobe,Dulap JENSLEV 96x176 2 uși 3 sertare alb,3500,MDL,https://jysk.md/ro/product/dulap-jenslev-96x176-2-u-i-3-sertare-alb-466517,#F5F0E8,0.96,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384359/263220.jpg
wardrobe-263,wardrobe,Dulap JENSLEV 145x176 stejar,4500,MDL,https://jysk.md/ro/product/dulap-jenslev-145x176-stejar-110121,#8B6914,1.45,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00153326/185914.jpg
wardrobe-264,wardrobe,Dulap JENSLEV 144x176 3 uși 3 sertare alb,4500,MDL,https://jysk.md/ro/product/dulap-jenslev-144x176-3-u-i-3-sertare-alb-466518,#F5F0E8,1.44,1.76,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384360/263210.jpg
wardrobe-265,wardrobe,Dulap ELLESTED 144x200 stejar,4500,MDL,https://jysk.md/ro/product/dulap-ellested-144x200-stejar-6057,#8B6914,1.44,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00063500/61615.jpg
wardrobe-266,wardrobe,Dulap ELLESTED 144x200 alb,4500,MDL,https://jysk.md/ro/product/dulap-ellested-144x200-alb-131305,#F5F0E8,1.44,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00167582/38059.jpg
wardrobe-267,wardrobe,Dulap VIBY 101x200 2 uși stejar,3750,MDL,https://jysk.md/ro/product/dulap-viby-101x200-2-u-i-stejar-381870,#8B6914,1.01,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308992/236266.jpg
wardrobe-268,wardrobe,Dulap VIBY 101x200 2 uși alb,3750,MDL,https://jysk.md/ro/product/dulap-viby-101x200-2-u-i-alb-381871,#F5F0E8,1.01,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308993/236282.jpg
wardrobe-269,wardrobe,Dulap VIBY 150x200 3 uși stejar,4750,MDL,https://jysk.md/ro/product/dulap-viby-150x200-3-u-i-stejar-381872,#8B6914,1.5,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308994/236274.jpg
wardrobe-270,wardrobe,Dulap VIBY 150x200 3 uși alb,4750,MDL,https://jysk.md/ro/product/dulap-viby-150x200-3-u-i-alb-381873,#F5F0E8,1.5,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308995/236290.jpg
wardrobe-271,wardrobe,Dulap LINTRUP 109x220 stejar,5500,MDL,https://jysk.md/ro/product/dulap-lintrup-109x220-stejar-51965,#8B6914,1.09,2.2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108405/162201.jpg
wardrobe-272,wardrobe,Dulap LINTRUP 157x220 stejar,7500,MDL,https://jysk.md/ro/product/dulap-lintrup-157x220-stejar-51963,#8B6914,1.57,2.2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00108403/162198.jpg
wardrobe-273,wardrobe,Dulap ODDER 120x201 cu oglindă stejar,5999,MDL,https://jysk.md/ro/product/dulap-odder-120x201-cu-oglind-stejar-381868,#8B6914,1.2,2.01,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308990/download.jpg
wardrobe-274,wardrobe,Dulap ODDER 120x201 cu oglindă alb,5999,MDL,https://jysk.md/ro/product/dulap-odder-120x201-cu-oglind-alb-381869,#F5F0E8,1.2,2.01,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308991/download.jpg
wardrobe-275,wardrobe,Dulap ODDER 179x201 3 uși cu oglindă,8499,MDL,https://jysk.md/ro/product/dulap-odder-179x201-3-u-i-cu-oglind-381864,#A0917A,1.79,2.01,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308986/236242.jpg
wardrobe-276,wardrobe,Dulap ODDER 179x201 3 uși glisante alb,8499,MDL,https://jysk.md/ro/product/dulap-odder-179x201-3-u-i-glisante-alb-381865,#F5F0E8,1.79,2.01,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00308987/236258.jpg
wardrobe-277,wardrobe,Dulap LIMFJORDEN 120x200 stejar deschis,6000,MDL,https://jysk.md/ro/product/dulap-limfjorden-120x200-stejar-deschis-264452,#8B6914,1.2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218207/222776.jpg
wardrobe-278,wardrobe,Dulap LIMFJORDEN 120x200 stejar,6000,MDL,https://jysk.md/ro/product/dulap-limfjorden-120x200-stejar-264454,#8B6914,1.2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218208/213399.jpg
wardrobe-279,wardrobe,Dulap LIMFJORDEN 120x200 alb,6000,MDL,https://jysk.md/ro/product/dulap-limfjorden-120x200-alb-264455,#F5F0E8,1.2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218209/213408.jpg
wardrobe-280,wardrobe,Dulap LIMFJORDEN 180x200 stejar deschis,7500,MDL,https://jysk.md/ro/product/dulap-limfjorden-180x200-stejar-deschis-264457,#8B6914,1.8,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218210/222773.jpg
wardrobe-281,wardrobe,Dulap LIMFJORDEN 180x200 stejar,7500,MDL,https://jysk.md/ro/product/dulap-limfjorden-180x200-stejar-264459,#8B6914,1.8,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218211/213405.jpg
wardrobe-282,wardrobe,Dulap LIMFJORDEN 180x200 alb,7500,MDL,https://jysk.md/ro/product/dulap-limfjorden-180x200-alb-264462,#F5F0E8,1.8,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00218212/213411.jpg
wardrobe-283,wardrobe,Dulap RABERG 150x200 alb,6000,MDL,https://jysk.md/ro/product/dulap-raberg-150x200-alb-466523,#F5F0E8,1.5,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384365/263270.jpg
wardrobe-284,wardrobe,Dulap RABERG 150x200 cu oglindă stejar,7000,MDL,https://jysk.md/ro/product/dulap-raberg-150x200-cu-oglind-stejar-466521,#8B6914,1.5,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384363/263260.jpg
wardrobe-285,wardrobe,Dulap RABERG 150x200 cu oglindă alb,7000,MDL,https://jysk.md/ro/product/dulap-raberg-150x200-cu-oglind-alb-466522,#F5F0E8,1.5,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384364/263280.jpg
wardrobe-286,wardrobe,Dulap RABERG 200x200 alb,7500,MDL,https://jysk.md/ro/product/dulap-raberg-200x200-alb-466526,#F5F0E8,2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384368/263300.jpg
wardrobe-287,wardrobe,Dulap RABERG 200x200 cu oglindă stejar,8000,MDL,https://jysk.md/ro/product/dulap-raberg-200x200-cu-oglind-stejar-466524,#8B6914,2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384366/263290.jpg
wardrobe-288,wardrobe,Dulap RABERG 200x200 cu oglindă alb,8000,MDL,https://jysk.md/ro/product/dulap-raberg-200x200-cu-oglind-alb-466525,#F5F0E8,2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384367/263310.jpg
wardrobe-289,wardrobe,Dulap ODENSE 120x210 3 uși 3 sertare stejar,6000,MDL,https://jysk.md/ro/product/dulap-odense-120x210-3-u-i-3-sertare-stejar-466519,#8B6914,1.2,2.1,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384361/263240.jpg
wardrobe-290,wardrobe,Dulap ODENSE 179x210 5 uși 3 sertare stejar,8000,MDL,https://jysk.md/ro/product/dulap-odense-179x210-5-u-i-3-sertare-stejar-466520,#8B6914,1.79,2.1,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00384362/263250.jpg
wardrobe-291,wardrobe,Dulap VELLERUP 151x200 stejar deschis,6500,MDL,https://jysk.md/ro/product/dulap-vellerup-151x200-stejar-deschis-5981,#8B6914,1.51,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00062309/261437.jpg
wardrobe-292,wardrobe,Dulap VELLERUP 151x200 alb,6500,MDL,https://jysk.md/ro/product/dulap-vellerup-151x200-alb-428626,#F5F0E8,1.51,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00062463/36860.jpg
wardrobe-293,wardrobe,Dulap VELLERUP 200x200 stejar deschis,9000,MDL,https://jysk.md/ro/product/dulap-vellerup-200x200-stejar-deschis-394301,#8B6914,2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00062462/50179.jpg
wardrobe-294,wardrobe,Dulap VELLERUP 200x200 alb,9000,MDL,https://jysk.md/ro/product/dulap-vellerup-200x200-alb-428627,#F5F0E8,2,2,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00063536/36863.jpg
wardrobe-295,wardrobe,VEDDE Dulap 90x197+ comodă 5 sertare,9999,MDL,https://jysk.md/ro/product/vedde-dulap-90x197-comod-5-sertare-465697,#A0917A,0.9,1.97,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00383581/146100.jpg
wardrobe-296,wardrobe,Dulap VEDDE 167x197 oglindă stejar sălbatic,10999,MDL,https://jysk.md/ro/product/dulap-vedde-167x197-oglind-stejar-s-lbatic-5907,#8B6914,1.67,1.97,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00060930/78452.jpg
wardrobe-297,wardrobe,Dulap MARKSKEL 162x210 alb/stejar,14999,MDL,https://jysk.md/ro/product/dulap-markskel-162x210-alb-stejar-6468,#F5F0E8,1.62,2.1,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072642/98879.jpg
wardrobe-298,wardrobe,Dulap MARKSKEL 212x210 alb/stejar,19999,MDL,https://jysk.md/ro/product/dulap-markskel-212x210-alb-stejar-6876,#F5F0E8,2.12,2.1,1.9,"minimalist,scandinavian",bedroom,jysk,https://jysk.md/frontend/web/uploads/product/УТ00072643/98876.jpg
shelf-299,shelf,Etajeră ASTRUP 4 rafturi neagră,500,MDL,https://jysk.md/ro/product/etajer-astrup-4-rafturi-neagr-381922,#A0917A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309044/235588.jpg
shelf-300,shelf,Etajeră ASTRUP 6 rafturi neagră,750,MDL,https://jysk.md/ro/product/etajer-astrup-6-rafturi-neagr-381923,#A0917A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00309045/236838.jpg
shelf-301,shelf,Modul perete GEDSER 4 compartimente stejar cald,750,MDL,https://jysk.md/ro/product/modul-perete-gedser-4-compartimente-stejar-cald-471479,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389173/263568.jpg
shelf-302,shelf,Modul perete GEDSER 1 ușă stejar cald,900,MDL,https://jysk.md/ro/product/modul-perete-gedser-1-u-stejar-cald-471477,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389171/263573.jpg
shelf-303,shelf,Modul perete GEDSER 2 sertare stejar cald,950,MDL,https://jysk.md/ro/product/modul-perete-gedser-2-sertare-stejar-cald-471478,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00389172/263582.jpg
shelf-304,shelf,Bibliotecă HORSENS 3 rafturi îngustă alb,750,MDL,https://jysk.md/ro/product/bibliotec-horsens-3-rafturi-ngust-alb-5915,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00061698/3606824.jpg
shelf-305,shelf,Bibliotecă HORSENS 3 rafturi lată albă,950,MDL,https://jysk.md/ro/product/bibliotec-horsens-3-rafturi-lat-alb-6059,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00063506/245737.jpg
shelf-306,shelf,Bibliotecă HORSENS 5 rafturi albă,1500,MDL,https://jysk.md/ro/product/bibliotec-horsens-5-rafturi-alb-5932,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00061700/245739.jpg
shelf-307,shelf,Bibliotecă HORSENS 5 rafturi lată stejar,1500,MDL,https://jysk.md/ro/product/bibliotec-horsens-5-rafturi-lat-stejar-5950,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00061786/245734.jpg
shelf-308,shelf,Etajeră BALLUM 3 rafturi bambus,900,MDL,https://jysk.md/ro/product/etajer-ballum-3-rafturi-bambus-105536,#A0917A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00147517/185230.jpg
shelf-309,shelf,Etajeră BALLUM 4 rafturi bambus,1100,MDL,https://jysk.md/ro/product/etajer-ballum-4-rafturi-bambus-105535,#A0917A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00147516/256920 1.jpg
shelf-310,shelf,Bibliotecă GISLINGE 5 rafturi albă,950,MDL,https://jysk.md/ro/product/bibliotec-gislinge-5-rafturi-alb-6010,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00062395/59262.jpg
shelf-311,shelf,Dulăpior SKALS 4 compartimente stejar,950,MDL,https://jysk.md/ro/product/dul-pior-skals-4-compartimente-stejar-9021,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00094790/245788.jpg
shelf-312,shelf,Dulăpior SKALS 4 compartimente alb,950,MDL,https://jysk.md/ro/product/dul-pior-skals-4-compartimente-alb-154038,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00062588/256864 1.jpg
shelf-313,shelf,Dulăpior SKALS 2 usi stejar,1150,MDL,https://jysk.md/ro/product/dul-pior-skals-2-usi-stejar-9022,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00094791/128044.jpg
shelf-314,shelf,Dulăpior SKALS 2 uși alb,1150,MDL,https://jysk.md/ro/product/dul-pior-skals-2-u-i-alb-131246,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00167527/245780.jpg
shelf-315,shelf,Vitrină SKALS usi de sticlă stejar,1250,MDL,https://jysk.md/ro/product/vitrin-skals-usi-de-sticl-stejar-9023,#8B6914,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00094792/128047.jpg
shelf-316,shelf,Vitrină SKALS uși sticlă albă,1250,MDL,https://jysk.md/ro/product/vitrin-skals-u-i-sticl-alb-131253,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00167532/86268.jpg
shelf-317,shelf,Dulăpior 3 sertare SKALS alb,1650,MDL,https://jysk.md/ro/product/dul-pior-3-sertare-skals-alb-52112,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00108522/245786.jpg
shelf-318,shelf,Etajeră BROBY 3 rafturi bambus/alb,750,MDL,https://jysk.md/ro/product/etajer-broby-3-rafturi-bambus-alb-6073,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00063537/129173.jpg
shelf-319,shelf,Etajeră BROBY 5 raft. îngustă bambus/alb,900,MDL,https://jysk.md/ro/product/etajer-broby-5-raft-ngust-bambus-alb-6072,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00063534/59256.jpg
shelf-320,shelf,Etajeră BROBY 5 rafturi lata bambus/alb,1250,MDL,https://jysk.md/ro/product/etajer-broby-5-rafturi-lata-bambus-alb-6074,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00063538/245860.jpg
shelf-321,shelf,Etajeră HERNING 3 rafturi albă,1099,MDL,https://jysk.md/ro/product/etajer-herning-3-rafturi-alb-6417,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00072467/98306.jpg
shelf-322,shelf,Etajeră HERNING 5 rafturi albă,1699,MDL,https://jysk.md/ro/product/etajer-herning-5-rafturi-alb-6459,#F5F0E8,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00072623/98304.jpg
shelf-323,shelf,Etajeră VANDBORG 3 rafturi stejar/negru,1199,MDL,https://jysk.md/ro/product/etajer-vandborg-3-rafturi-stejar-negru-6430,#2A2A2A,0.8,0.3,1.8,"minimalist,scandinavian,industrial","bedroom,living,office",jysk,https://jysk.md/frontend/web/uploads/product/УТ00072470/99227.jpg
